"Year","EEZ","EZnm","EEZ.alt","Partgrp","Grp","Flag","Days","ALBc","BETc","YFTc"
2002,"I8","Int8","HS","High Seas","High Seas","TO",38.413,4.754193,0.187377,1.830183
2002,"I8","Int8","HS","High Seas","High Seas","TW",119,76.887,4.537,14.792
2002,"I8","Int8","HS","High Seas","High Seas","VU",136.662,72.361474,5.134651,27.378777
2002,"I9","Int9","HS","High Seas","High Seas","BZ",49,109.63,1.878,0.937
2002,"I9","Int9","HS","High Seas","High Seas","CN",1.981,1.5,0.03,0.044
2002,"I9","Int9","HS","High Seas","High Seas","TO",93.187,77.034573,10.831777,10.792657
2002,"I9","Int9","HS","High Seas","High Seas","TW",591,623.946,11.566,8.478
2002,"I9","Int9","HS","High Seas","High Seas","VU",9.235,18.274065,0.287718,0.349205
2002,"ID","Indonesia","HS","Indonesia","Other","ID",27648.75,0,4060,18059
2002,"ID","Indonesia","HS","Indonesia","Other","TW",375,0.015,17.323,132.72
2002,"JP","Japan","JP","Other","Other","JP",4654.337,268.39798,1452.021031,948.185982
2002,"JT","Johnston","US","US Zones","US Zones","US",768.19,239.147911,208.336946,49.368742
2002,"KI","Kiribati","KI","Kiribati","FFA","CN",0.99,0,0.24,0.025
2002,"KI","Kiribati","KI","Kiribati","FFA","JP",2236.858,43.326063,2009.527829,1022.731131
2002,"KI","Kiribati","KI","Kiribati","FFA","KR",10329.654,695.457,5186.305,2654.549
2002,"KI","Kiribati","KI","Kiribati","FFA","TW",375,22.688,134.114,24.913
2002,"MH","Marshall Islands","MH","Marshall Islands","FFA","CN",2094.905,3.095,389.325,88.934
2002,"MH","Marshall Islands","MH","Marshall Islands","FFA","FM",1074.915,0,240.324295,48.422719
2002,"MH","Marshall Islands","MH","Marshall Islands","FFA","JP",1346.1,13.339991,1151.374962,321.818054
2002,"MH","Marshall Islands","MH","Marshall Islands","FFA","KR",9.973,0.339,4.967,3.559
2002,"MH","Marshall Islands","MH","Marshall Islands","FFA","TW",106,0.55,11.779,3.609
2002,"NC","New Caledonia","MA","New Caledonia","French","NC",3.108,0.919768,0.402785,0
2002,"NC","New Caledonia","NC","New Caledonia","French","NC",2531.24,1164.080233,188.597215,572
2002,"NR","Nauru","NR","Nauru","FFA","NR",8.75,2,3,2
2002,"NU","Niue","NU","Niue","FFA","TW",25,34.32,0.877,2.493
2002,"NZ","New Zealand","NZ","New Zealand","FFA","NZ",11196.19,2522.129561,198.342081,25.826684
2002,"PF","French Polynesia","PF","French Polynesia","French","PF",6458.501,4556.097258,648.783805,506.94028
2002,"PG","PNG","PG","PNG","FFA","PG",5432.64,142,318,1738
2002,"PH","Philippines","PH","Philippines","Other","PH",678.75,0,59,484
2002,"PH","Philippines","PH","Philippines","Other","TW",1887.5,0,430.61,1829.503
2002,"PW","Palau","PW","Palau","FFA","CN",2864.523,0.644,152.299,74.198
2002,"PW","Palau","PW","Palau","FFA","JP",84.692,3.380046,30.451031,6.347959
2002,"PW","Palau","PW","Palau","FFA","PW",5,0,1,3
2002,"PW","Palau","PW","Palau","FFA","TW",2028,0,171.745,382.233
2002,"PY","Palmyra","US","US Zones","US Zones","US",844.535,2.766577,494.462695,253.816214
2002,"SB","Solomon Islands","SB","Solomon Islands","FFA","CN",23.772,16.615,2.165,6.169
2002,"SB","Solomon Islands","SB","Solomon Islands","FFA","FJ",168.644,164.335721,26.539218,43.999319
2002,"SB","Solomon Islands","SB","Solomon Islands","FFA","JP",979.435,127.650994,124.975914,540.928976
2002,"SB","Solomon Islands","SB","Solomon Islands","FFA","KR",237.349,75.65,41.122,157.479
2002,"SB","Solomon Islands","SB","Solomon Islands","FFA","SB",1176.543,121,401,401
2002,"SB","Solomon Islands","SB","Solomon Islands","FFA","TW",425,274.841,55.759,119.925
2002,"SB","Solomon Islands","SB","Solomon Islands","FFA","VU",561.671,323.877131,71.104473,208.111942
2002,"TO","Tonga","TO","Tonga","FFA","TO",2247.107,856.059811,166.039512,227.27483
2002,"TV","Tuvalu","TV","Tuvalu","FFA","CN",0.99,0.341,0.06,0.09
2002,"TV","Tuvalu","TV","Tuvalu","FFA","JP",3.985,2.128001,1.267106,0.65497
2002,"TV","Tuvalu","TV","Tuvalu","FFA","KR",1024.189,188.096,417.114,464.467
2002,"TW","Taiwan","TW","Taiwan","Other","TW",5085.417,455,1075,4572.5
2002,"VN","Vietnam","VN","Vietnam","Other","VN",12976.25,11,614,9756
2002,"VU","Vanuatu","VU","Vanuatu","FFA","CN",165.413,115.91,6.434,29.73
2002,"VU","Vanuatu","VU","Vanuatu","FFA","FJ",1474.857,895.984757,106.154622,299.098607
2002,"VU","Vanuatu","VU","Vanuatu","FFA","KR",136.625,61.671,13.928,142.778
2002,"VU","Vanuatu","VU","Vanuatu","FFA","TW",1447,986.21,35.59,194.847
2002,"VU","Vanuatu","VU","Vanuatu","FFA","VU",843.473,618.782234,49.738927,249.208275
2002,"WS","Samoa","WS","Samoa","FFA","WS",7815.805,4204.524375,137,368.451131
2003,"AS","American Samoa","AS","American Samoa","US Zones","US",5445.902,3225.030334,163.311493,400.705992
2003,"AU","Australia","AU","Australia","FFA","AU",15474.352,473.239236,999.360768,3599.535458
2003,"CK","Cook Islands","CK","Cook Islands","FFA","BZ",24,12.376,3.95,0.94
2003,"CK","Cook Islands","CK","Cook Islands","FFA","CK",2997,1343.515626,201.442491,176.317907
2003,"CK","Cook Islands","CK","Cook Islands","FFA","PF",32.059,13.543112,0.896706,0.563682
2003,"CK","Cook Islands","CK","Cook Islands","FFA","TW",18,11.563,1.116,0.489
2003,"CK","Cook Islands","CK","Cook Islands","FFA","US",528.477,408.57391,51.136718,62.119026
2003,"CK","Cook Islands","CK","Cook Islands","FFA","VU",10.69,16.058002,2.184052,2.99269
2003,"CN","China","CN","Other","Other","JP",2.513,0.039957,0.845997,0
2003,"FJ","Fiji","FJ","Fiji","FFA","CN",157.942,63.345,6.828,15.144
2003,"FJ","Fiji","FJ","Fiji","FFA","FJ",11856.899,4353.381214,554.928824,1684.042286
2003,"FJ","Fiji","FJ","Fiji","FFA","TW",328,118.565,15.766,53.56
2003,"FJ","Fiji","FJ","Fiji","FFA","VU",399.247,128.978593,25.912127,129.039556
2003,"FM","FSM","FM","FSM","FFA","CN",2827.158,1.175,381.408,134.861
2003,"FM","FSM","FM","FSM","FFA","FM",2537.758,1,438.204707,195.001275
2003,"FM","FSM","FM","FSM","FFA","JP",6718.803,64.718987,2561.635915,2204.278987
2003,"FM","FSM","FM","FSM","FFA","TW",5141,5.985,692.237,396.131
2003,"H4","HS4","HS","High Seas","High Seas","BZ",8,0.84,6.378,2.323
2003,"H4","HS4","HS","High Seas","High Seas","CN",82.919,61.815,15.087,22.57
2003,"H4","HS4","HS","High Seas","High Seas","FJ",16.445,3.009612,3.461384,1.965322
2003,"H4","HS4","HS","High Seas","High Seas","KI",1,0,0.008077,0.013311
2003,"H4","HS4","HS","High Seas","High Seas","KR",330.683,10.752,100.65,80.021
2003,"H4","HS4","HS","High Seas","High Seas","TW",43,15.809,11.968,8.627
2003,"H4","HS4","HS","High Seas","High Seas","US",3,1.8675,0.391471,0.592156
2003,"H4","HS4","HS","High Seas","High Seas","VU",136.182,55.090408,39.109225,30.532906
2003,"H5","HS5","HS","High Seas","High Seas","BZ",16,2.425,2.85,1.519
2003,"H5","HS5","HS","High Seas","High Seas","CK",7,2.221552,2.085306,0.393768
2003,"H5","HS5","HS","High Seas","High Seas","CN",281.334,200.669,48.25,42.242
2003,"H5","HS5","HS","High Seas","High Seas","FJ",40.355,22.455111,7.105413,5.379487
2003,"H5","HS5","HS","High Seas","High Seas","JP",23.739,4.701267,18.01665,10.36841
2003,"H5","HS5","HS","High Seas","High Seas","KR",167.321,8.956,39.897,23.301
2003,"H5","HS5","HS","High Seas","High Seas","TO",51.439,17.651662,4.759791,2.912462
2003,"H5","HS5","HS","High Seas","High Seas","TW",54,23.607,15.153,7.693
2003,"H5","HS5","HS","High Seas","High Seas","US",77,47.768293,13.104922,9.264552
2003,"H5","HS5","HS","High Seas","High Seas","VU",184.618,56.097538,62.66529,36.649379
2003,"HW","Hawaii","US","US Zones","US Zones","US",4767.15,98.860413,1337.921132,310.114213
2003,"I1","Int1","HS","High Seas","High Seas","CN",6.91,0,0.315,0.085
2003,"I1","Int1","HS","High Seas","High Seas","JP",1826.207,3.424275,564.5421,262.496794
2003,"I1","Int1","HS","High Seas","High Seas","TW",20621.324,0.065,2350.005032,3560.428854
2003,"I2","Int2","HS","High Seas","High Seas","BZ",1,0.135,0.269,0.171
2003,"I2","Int2","HS","High Seas","High Seas","CN",659.407,212.957,146.829,104.471
2003,"I2","Int2","HS","High Seas","High Seas","FJ",451.722,95.535666,88.794849,32.16054
2003,"I2","Int2","HS","High Seas","High Seas","FM",1.592,0,0.313502,0.253926
2003,"I2","Int2","HS","High Seas","High Seas","JP",765.77,34.472584,465.217847,650.135915
2003,"I2","Int2","HS","High Seas","High Seas","KR",398.997,16.075,95.578,73.032
2003,"I2","Int2","HS","High Seas","High Seas","NZ",4.075,0.757367,0.400291,0.03215
2003,"I2","Int2","HS","High Seas","High Seas","SB",1.999,0.088894,0.199141,0.357087
2003,"I2","Int2","HS","High Seas","High Seas","TW",92,59.724,4.968,3.25
2003,"I2","Int2","HS","High Seas","High Seas","VU",338.393,51.621017,85.395266,42.852418
2003,"I3","Int3","HS","High Seas","High Seas","JP",5665.439,2148.413803,937.736862,1697.469255
2003,"I3","Int3","HS","High Seas","High Seas","KR",7.921,0.419,3.523,0.646
2003,"I3","Int3","HS","High Seas","High Seas","TW",8837.71,0.03,1007.145014,1525.89808
2003,"I3","Int3","HS","High Seas","High Seas","VU",2.105,1.215889,0,0.160759
2003,"I4","Int4","HS","High Seas","High Seas","BZ",1852.697,397.551005,369.1915,463.0535
2003,"I4","Int4","HS","High Seas","High Seas","CN",22911.928,0,3768.46809,1302.57795
2003,"I4","Int4","HS","High Seas","High Seas","JP",4503.937,82.011207,4468.277348,2013.422268
2003,"I4","Int4","HS","High Seas","High Seas","KI",12,0,0.153034,0.157763
2003,"I4","Int4","HS","High Seas","High Seas","KR",21973.375,1056.6505,7060.3935,4880.224439
2003,"I4","Int4","HS","High Seas","High Seas","TW",12248.999,1.57,3725.118075,2438.4985
2003,"I4","Int4","HS","High Seas","High Seas","VU",39.683,13.425567,1.683867,7.034067
2003,"I5","Int5","HS","High Seas","High Seas","BZ",1852.697,397.551005,369.1915,463.0535
2003,"I5","Int5","HS","High Seas","High Seas","CN",22911.928,0,3768.46809,1302.57795
2003,"I5","Int5","HS","High Seas","High Seas","JP",2636.996,108.241203,2460.599557,1017.497515
2003,"I5","Int5","HS","High Seas","High Seas","KR",21973.375,1056.6505,7060.3935,4880.224439
2003,"I5","Int5","HS","High Seas","High Seas","PF",1.238,0.289565,0.081518,0.149984
2003,"I5","Int5","HS","High Seas","High Seas","TO",24.689,14.788125,2.687475,5.163529
2003,"I5","Int5","HS","High Seas","High Seas","TW",12148.999,0,3721.057075,2437.9355
2003,"I5","Int5","HS","High Seas","High Seas","US",3455.332,301.867193,849.812736,361.730484
2003,"I5","Int5","HS","High Seas","High Seas","VU",8.473,6.784706,0.63371,0.88297
2003,"I6","Int6","HS","High Seas","High Seas","BZ",22,15.364,2.266,0.573
2003,"I6","Int6","HS","High Seas","High Seas","CN",150,216.229,23.518,3.781
2003,"I6","Int6","HS","High Seas","High Seas","JP",44081.282,19639.949083,9893.733233,3267.374544
2003,"I6","Int6","HS","High Seas","High Seas","KR",80,12.674,27.413,11.804
2003,"I6","Int6","HS","High Seas","High Seas","TW",5042.714,3337.3648,689.7,3170.1
2003,"I6","Int6","HS","High Seas","High Seas","US",3855.434,10.466402,1329.928608,60.425537
2003,"I6","Int6","HS","High Seas","High Seas","VU",1169.719,1808.294049,136.719335,18.985063
2003,"I7","Int7","HS","High Seas","High Seas","AU",557.188,16.760764,24.639232,81.464542
2003,"I7","Int7","HS","High Seas","High Seas","BZ",148,142.815,4.572,2.847
2003,"I7","Int7","HS","High Seas","High Seas","CK",23,7.904511,0.182092,1.015718
2003,"I7","Int7","HS","High Seas","High Seas","CN",1958.686,4743.876062,0,0
2003,"I7","Int7","HS","High Seas","High Seas","FJ",821.015,574.430834,11.629694,55.826906
2003,"I7","Int7","HS","High Seas","High Seas","JP",4938.196,2743.749453,721.704415,1124.700297
2003,"I7","Int7","HS","High Seas","High Seas","NC",11.718,4.224189,0.131975,1.475073
2003,"I7","Int7","HS","High Seas","High Seas","NZ",47.323,33.825192,0.828187,3.263217
2003,"I7","Int7","HS","High Seas","High Seas","PF",48.149,24.815315,0.463176,3.912021
2003,"I7","Int7","HS","High Seas","High Seas","TO",362.038,215.623299,4.64884,9.780536
2003,"I7","Int7","HS","High Seas","High Seas","TW",9258.679,11571.4032,1.295,3.578
2003,"I7","Int7","HS","High Seas","High Seas","US",237.83,196.201242,2.230025,8.099042
2003,"I7","Int7","HS","High Seas","High Seas","VU",1498.942,1274.329692,23.225628,64.753506
2003,"I8","Int8","HS","High Seas","High Seas","CN",537.989,332.316,11.399,37.206
2003,"I8","Int8","HS","High Seas","High Seas","FJ",1097.709,562.577348,27.470384,78.969521
2003,"I8","Int8","HS","High Seas","High Seas","TW",39,15.568,0.779,10.01
2003,"I8","Int8","HS","High Seas","High Seas","VU",114.916,40.681962,3.788705,35.813407
2003,"I9","Int9","HS","High Seas","High Seas","BZ",5,1.145,1.26,0.625
2003,"I9","Int9","HS","High Seas","High Seas","CK",8,4.358311,0.290112,0.272609
2003,"I9","Int9","HS","High Seas","High Seas","CN",56.267,33.507,2.681,3.456
2003,"I9","Int9","HS","High Seas","High Seas","KR",0.99,0.03,0.025,0.068
2003,"I9","Int9","HS","High Seas","High Seas","TO",125.886,35.147867,2.306544,2.397269
2003,"I9","Int9","HS","High Seas","High Seas","TW",57,21.531,0.344,0.817
2003,"I9","Int9","HS","High Seas","High Seas","VU",219.247,211.726607,22.141528,34.720208
2003,"ID","Indonesia","HS","Indonesia","Other","ID",28203.75,0,4141,18422
2003,"ID","Indonesia","HS","Indonesia","Other","TW",457,0,16.3,150.276
2003,"JP","Japan","JP","Other","Other","JP",6797.56,432.62607,1651.885965,1356.601987
2003,"JT","Johnston","US","US Zones","US Zones","US",420.369,112.188798,58.532909,36.427086
2003,"JV","Jarvis","US","US Zones","US Zones","US",104.191,51.650306,14.381199,22.70543
2003,"KI","Kiribati","KI","Kiribati","FFA","CN",75.022,47.638,25.868,15.226
2003,"KI","Kiribati","KI","Kiribati","FFA","JP",608.807,40.18508,350.431049,182.752036
2003,"KI","Kiribati","KI","Kiribati","FFA","KI",93,0,0.83889,1.828927
2003,"KI","Kiribati","KI","Kiribati","FFA","KR",8543.292,263.45,2653.332,2025.716
2003,"KI","Kiribati","KI","Kiribati","FFA","TW",259,93.71,74.399,48.756
2003,"KI","Kiribati","KI","Kiribati","FFA","VU",226.339,236.482365,32.065943,60.964413
2003,"MH","Marshall Islands","MH","Marshall Islands","FFA","BZ",18,0,3.397,0.718
2003,"MH","Marshall Islands","MH","Marshall Islands","FFA","CN",4703.704,2.73,706.644,299.661
2003,"MH","Marshall Islands","MH","Marshall Islands","FFA","FM",1023.233,0,217.481791,80.744799
2003,"MH","Marshall Islands","MH","Marshall Islands","FFA","JP",1654.043,17.360989,1321.248066,511.235013
2003,"MH","Marshall Islands","MH","Marshall Islands","FFA","KR",8.911,0.287,2.789,1.725
2003,"MH","Marshall Islands","MH","Marshall Islands","FFA","TW",80,0.105,3.969,1.52
2003,"NC","New Caledonia","MA","New Caledonia","French","FJ",18.292,17.057586,0.158544,1.682846
2003,"NC","New Caledonia","MA","New Caledonia","French","NC",4.406,0.402093,0,0.144248
2003,"NC","New Caledonia","MA","New Caledonia","French","VU",2.114,0.759944,0,0.123663
2003,"NC","New Caledonia","NC","New Caledonia","French","NC",3454.676,1106.373718,141.868025,752.380679
2003,"NR","Nauru","NR","Nauru","FFA","NR",22.5,2,10,6
2003,"NZ","New Zealand","NZ","New Zealand","FFA","NZ",10170.699,2936.417441,202.771522,35.704633
2003,"PF","French Polynesia","PF","French Polynesia","French","PF",8205.655,3807.352008,437.558601,616.37432
2003,"PG","PNG","PG","PNG","FFA","PG",5912.031,857,390,1747
2003,"PH","Philippines","PH","Philippines","Other","PH",678.75,0,59,484
2003,"PH","Philippines","PH","Philippines","Other","TW",2148.333,0,460.115,2113.83
2003,"PW","Palau","PW","Palau","FFA","CN",553.783,0.11,39.508,28.235
2003,"PW","Palau","PW","Palau","FFA","JP",98.645,2.933012,29.482049,13.59101
2003,"PW","Palau","PW","Palau","FFA","PW",25,0,1,19
2003,"PW","Palau","PW","Palau","FFA","TW",3599,0.337,408.745,688.763
2003,"PY","Palmyra","US","US Zones","US Zones","US",101.129,0.525609,39.248751,33.816475
2003,"SB","Solomon Islands","SB","Solomon Islands","FFA","BZ",60,1.798,18.675,7.177
2003,"SB","Solomon Islands","SB","Solomon Islands","FFA","CN",25.666,102.329,2.243,6.275
2003,"SB","Solomon Islands","SB","Solomon Islands","FFA","FJ",169.141,58.499097,32.523567,35.706871
2003,"SB","Solomon Islands","SB","Solomon Islands","FFA","JP",1922.078,196.00198,208.320985,807.204976
2003,"SB","Solomon Islands","SB","Solomon Islands","FFA","KR",179.202,15.843,18.415,63.788
2003,"SB","Solomon Islands","SB","Solomon Islands","FFA","SB",1369.573,94.911106,384.800859,257.642913
2003,"SB","Solomon Islands","SB","Solomon Islands","FFA","TW",442,197.956,32.595,58.335
2003,"SB","Solomon Islands","SB","Solomon Islands","FFA","VU",1054.881,324.851906,225.615877,217.74204
2003,"TO","Tonga","TO","Tonga","FFA","TO",2109.183,327.789054,79.597351,242.746202
2003,"TV","Tuvalu","TV","Tuvalu","FFA","CN",1.974,0.817,0.207,0.471
2003,"TV","Tuvalu","TV","Tuvalu","FFA","FJ",92.021,30.9292,21.984677,9.763592
2003,"TV","Tuvalu","TV","Tuvalu","FFA","JP",4.982,2.899972,0.769058,1.723971
2003,"TV","Tuvalu","TV","Tuvalu","FFA","KR",255.437,19.614,85.547,70.328
2003,"TW","Taiwan","TW","Taiwan","Other","TW",5740,455,1149.5,5283.5
2003,"VN","Vietnam","VN","Vietnam","Other","VN",12898.75,11,2129,8179
2003,"VU","Vanuatu","VU","Vanuatu","FFA","CN",542.925,203.487,17.279,39.16
2003,"VU","Vanuatu","VU","Vanuatu","FFA","FJ",2662.386,1163.12433,140.942656,576.502628
2003,"VU","Vanuatu","VU","Vanuatu","FFA","KR",47.523,3.599,3.044,23.122
2003,"VU","Vanuatu","VU","Vanuatu","FFA","TW",1300,620.113,46.726,187.004
2003,"VU","Vanuatu","VU","Vanuatu","FFA","VU",2171.37,966.601703,179.859439,631.752931
2003,"WS","Samoa","WS","Samoa","FFA","WS",5470.482,2253,110,293
2004,"AS","American Samoa","AS","American Samoa","US Zones","US",4309.739,2043.430702,134.729074,661.648924
2004,"AU","Australia","AU","Australia","FFA","AU",12351.391,652.00574,859.357064,2310.811448
2004,"CK","Cook Islands","CK","Cook Islands","FFA","CK",4285.719,1865.684544,391.557448,505.328108
2004,"CK","Cook Islands","CK","Cook Islands","FFA","TW",2,0.268,0.908,1.694
2004,"CK","Cook Islands","CK","Cook Islands","FFA","US",321.019,277.634594,47.435262,93.342697
2004,"CK","Cook Islands","CK","Cook Islands","FFA","VU",15.917,9.733434,0.963993,2.337839
2004,"CN","China","CN","Other","Other","JP",33.496,6.777043,11.313004,2.960022
2004,"FJ","Fiji","FJ","Fiji","FFA","CN",266.3,150.295,15.411,57.315
2004,"FJ","Fiji","FJ","Fiji","FFA","FJ",12462.506,6284.081514,568.776153,2368.461797
2004,"FJ","Fiji","FJ","Fiji","FFA","TW",147,35.892,8.938,19.907
2004,"FJ","Fiji","FJ","Fiji","FFA","VU",101.622,33.148626,4.105256,26.408468
2004,"FM","FSM","FM","FSM","FFA","CN",2260.033,0.52,227.196,73.929
2004,"FM","FSM","FM","FSM","FFA","FM",2291.324,0,313.007564,118.198938
2004,"FM","FSM","FM","FSM","FFA","JP",6489.254,55.641963,2187.960011,1372.944019
2004,"FM","FSM","FM","FSM","FFA","TW",5558,0.93,497.433,260.651
2004,"H4","HS4","HS","High Seas","High Seas","CN",82.402,35.281,13.798,16.074
2004,"H4","HS4","HS","High Seas","High Seas","FJ",59.811,17.215895,12.097376,7.396971
2004,"H4","HS4","HS","High Seas","High Seas","KR",300.324,8.744,106.913,119.192
2004,"H4","HS4","HS","High Seas","High Seas","TO",4,0.606111,0.192076,0.19806
2004,"H4","HS4","HS","High Seas","High Seas","TW",12,0.527,2.879,1.01
2004,"H4","HS4","HS","High Seas","High Seas","US",11.166,13.363564,2.233823,15.478479
2004,"H4","HS4","HS","High Seas","High Seas","VU",64.459,34.93941,19.196926,21.025083
2004,"H5","HS5","HS","High Seas","High Seas","BZ",1,0.034,0.572,0.257
2004,"H5","HS5","HS","High Seas","High Seas","CN",266.3,82.263,87.342,105.409
2004,"H5","HS5","HS","High Seas","High Seas","JP",120.957,10.9707,237.908078,216.01008
2004,"H5","HS5","HS","High Seas","High Seas","KR",225.492,4.8,69.061,82.739
2004,"H5","HS5","HS","High Seas","High Seas","TW",121,38.274,65.269,57.07
2004,"H5","HS5","HS","High Seas","High Seas","US",211,81.258729,40.830951,108.864706
2004,"H5","HS5","HS","High Seas","High Seas","VU",549.712,211.03415,187.04208,179.800524
2004,"HW","Hawaii","US","US Zones","US Zones","US",5152.037,69.827705,1600.203704,268.162912
2004,"I1","Int1","HS","High Seas","High Seas","BZ",19,0,2.37,1.47
2004,"I1","Int1","HS","High Seas","High Seas","CN",51.25,0,3.575,1.825
2004,"I1","Int1","HS","High Seas","High Seas","JP",3147.524,7.731355,730.86303,517.726585
2004,"I1","Int1","HS","High Seas","High Seas","TW",14488.364,0.05,1235.3901,3166.179754
2004,"I2","Int2","HS","High Seas","High Seas","CN",402.967,107.064,102.666,63.797
2004,"I2","Int2","HS","High Seas","High Seas","FJ",1367.343,365.785726,301.336514,486.380226
2004,"I2","Int2","HS","High Seas","High Seas","FM",8.889,0,1.090482,0.326823
2004,"I2","Int2","HS","High Seas","High Seas","JP",1159.384,54.671991,972.259283,1655.54572
2004,"I2","Int2","HS","High Seas","High Seas","KR",303.317,9.93,69.86,89.581
