"Year","EEZ","EZnm","Days","ALBc","BETc","YFTc"
2020,"AS","American Samoa",3362.248,512.995682,1512.580465,374.010925
2020,"AU","Australia",4665.335,1157.584665,288.1438,1741.498556
2020,"CK","Cook Islands",5308.84,2440.653042,281.831807,1105.173316
2020,"FJ","Fiji",9921.226,4065.562758,420.765867,3203.60189
2020,"FM","FSM",5607.678,74.57967,1493.282481,1163.029787
2020,"GL","Gilbert Islands",1817.63,6.564084,344.809938,407.77193
2020,"H4","HS pocket H4",3450.56,174.113272,1563.245648,2993.682155
2020,"H5","HS pocket H5",6038.733,1033.548483,1686.761768,2785.158775
2020,"HW","Hawaii",9026.646,6.325978,2684.681336,494.291601
2020,"I1","HS1",2464.077,38.961124,201.664196,621.906373
2020,"I2","HS2",5007.059,225.730928,1275.860198,3742.245952
2020,"I3","HS3",15466.869,1427.807403,776.832422,1757.953819
2020,"I4","HS4",26110.947,354.923065,10540.824354,5214.584237
2020,"I5","HS5",33527.292,2542.837012,11656.093812,5165.144479
2020,"I6","HS6",25820.954,7794.962726,3360.050007,2644.464785
2020,"I7","HS7",17289.44,21796.145547,464.52869,1154.357236
2020,"I8","HS8",2267.416,971.518821,43.841661,328.836341
2020,"I9","HS9",2686.507,1437.666453,63.529596,415.170975
2020,"ID","Indonesia",1798.75,0,638,801
2020,"IW","Misc International Waters",9,0,0.058158,0
2020,"JT","Johnston",115.319,1.101256,45.10913,8.433429
2020,"LN","Line Islands",6136.414,2823.72443,1910.138285,1577.419378
2020,"MA","Mathew Hunter",6.368,1.721358,0,0.28951
2020,"MH","Marshall Islands",8633.276,38.455556,2374.60113,1847.279541
2020,"NC","New Caledonia",2945.403,1895.689211,51,511.71049
2020,"NU","Niue",346.168,164.844392,7.155396,47.507584
2020,"NZ","New Zealand",2273.798,171,67,10
2020,"PF","French Polynesia",10162.773,2812,874,1135
2020,"PG","PNG",2280.577,753.608993,182.631764,1110.008743
2020,"PH","Philippines",1867.669,15.774429,249.920004,628.235603
2020,"PW","Palau",1165.813,0.68481,458.666337,68.505632
2020,"PX","Phoenix Islands",234.61,6.865648,120.600218,169.231458
2020,"SB","Solomon Islands",12915.013,3825.006297,937.163649,4722.646104
2020,"TK","Tokelau",2410.394,1066.381045,149.115601,460.02506
2020,"TO","Tonga",2309.521,828.588542,68.410603,882.281488
2020,"TV","Tuvalu",2584.639,665.182639,285.962101,1313.966609
2020,"TW","Taiwan",2635.934,1113.405163,610.880331,1246.817062
2020,"VN","Vietnam",21083.75,71,2678,14118
2020,"VU","Vanuatu",10992.774,5193.386478,381.124416,2023.243853
2020,"WS","Samoa",1852.434,700.09976,50.134388,332.515644
